timestamp,alert_type,source_ip,destination_host,user,failed_attempts,success_attempts,process_name,privilege_change,login_time,host_criticality,label,investigated,risk_score,risk_level
2024-01-04 18:27:00,MALWARE_EXEC,192.168.1.23,SERVER-4,root,0,0,unknown.exe,0,day,critical,1,False,0.6759474262112406,MEDIUM
2024-01-22 16:49:00,MALWARE_EXEC,192.168.1.221,SERVER-3,root,0,0,unknown.exe,0,day,high,1,False,0.6758980412470268,MEDIUM
2024-01-17 08:40:00,MALWARE_EXEC,192.168.1.118,SERVER-10,alice,0,0,unknown.exe,0,day,critical,1,False,0.675829298246034,MEDIUM
2024-01-30 06:27:00,AUTH_FAILURE,192.168.1.247,SERVER-6,bob,9,0,,0,day,low,1,False,0.6757951632856662,MEDIUM
2024-01-22 07:17:00,MALWARE_EXEC,192.168.1.138,SERVER-6,bob,0,0,unknown.exe,0,day,medium,1,False,0.6757110644411379,MEDIUM
2024-01-20 15:00:00,MALWARE_EXEC,192.168.1.14,SERVER-6,alice,0,0,unknown.exe,0,day,low,1,False,0.6755968680837975,MEDIUM
2024-01-11 00:05:00,MALWARE_EXEC,192.168.1.67,SERVER-8,bob,0,0,unknown.exe,0,night,medium,1,False,0.6753901394235317,MEDIUM
2024-01-16 21:09:00,MALWARE_EXEC,192.168.1.18,SERVER-7,john,0,0,unknown.exe,0,night,medium,1,False,0.675384196987025,MEDIUM
2024-02-04 16:42:00,MALWARE_EXEC,192.168.1.75,SERVER-2,bob,0,0,unknown.exe,0,day,critical,1,False,0.6753370172165417,MEDIUM
2024-01-25 17:40:00,MALWARE_EXEC,192.168.1.57,SERVER-4,bob,0,0,unknown.exe,0,day,high,1,False,0.6752310291347783,MEDIUM
2024-01-23 02:58:00,MALWARE_EXEC,192.168.1.244,SERVER-7,bob,0,0,unknown.exe,0,night,medium,1,False,0.6751480952946496,MEDIUM
2024-01-31 22:36:00,MALWARE_EXEC,192.168.1.31,SERVER-9,bob,0,0,unknown.exe,0,night,high,1,False,0.6750581821768948,MEDIUM
2024-01-05 20:51:00,MALWARE_EXEC,192.168.1.34,SERVER-9,bob,0,0,unknown.exe,0,day,critical,1,False,0.6749878160487229,MEDIUM
2024-01-05 08:40:00,MALWARE_EXEC,192.168.1.69,SERVER-8,bob,0,0,unknown.exe,0,day,critical,1,False,0.6746458363020262,MEDIUM
2024-01-05 02:11:00,MALWARE_EXEC,192.168.1.67,SERVER-2,root,0,0,unknown.exe,0,night,low,1,False,0.6746007090935962,MEDIUM
2024-01-01 06:48:00,MALWARE_EXEC,192.168.1.20,SERVER-8,bob,0,0,unknown.exe,0,day,medium,1,False,0.6745624409033815,MEDIUM
2024-01-03 10:35:00,MALWARE_EXEC,192.168.1.221,SERVER-2,john,0,0,unknown.exe,0,day,high,1,False,0.6745154106238667,MEDIUM
2024-01-29 14:04:00,MALWARE_EXEC,192.168.1.243,SERVER-9,bob,0,0,unknown.exe,0,day,low,1,False,0.6744874867322445,MEDIUM
2024-01-18 04:47:00,MALWARE_EXEC,192.168.1.5,SERVER-1,bob,0,0,unknown.exe,0,night,high,1,False,0.674430680587572,MEDIUM
2024-01-13 13:59:00,MALWARE_EXEC,192.168.1.208,SERVER-4,bob,0,0,unknown.exe,0,day,high,1,False,0.6744247154207095,MEDIUM
2024-01-09 15:38:00,MALWARE_EXEC,192.168.1.92,SERVER-9,bob,0,0,unknown.exe,0,day,low,1,False,0.6743203787577672,MEDIUM
2024-01-20 10:36:00,MALWARE_EXEC,192.168.1.33,SERVER-4,bob,0,0,unknown.exe,0,day,critical,1,False,0.6743117735423516,MEDIUM
2024-01-17 02:59:00,MALWARE_EXEC,192.168.1.187,SERVER-9,bob,0,0,unknown.exe,0,night,critical,1,False,0.674277831976522,MEDIUM
2024-01-30 11:06:00,MALWARE_EXEC,192.168.1.80,SERVER-2,alice,0,0,unknown.exe,0,day,low,1,False,0.6739225744455762,MEDIUM
2024-01-14 23:47:00,MALWARE_EXEC,192.168.1.159,SERVER-6,bob,0,0,unknown.exe,0,night,medium,1,False,0.6739165682972326,MEDIUM
2024-02-03 10:10:00,MALWARE_EXEC,192.168.1.236,SERVER-8,root,0,0,unknown.exe,0,day,low,1,False,0.6738776664489542,MEDIUM
2024-01-03 11:33:00,MALWARE_EXEC,192.168.1.209,SERVER-4,alice,0,0,unknown.exe,0,day,low,1,False,0.67381448384075,MEDIUM
2024-02-04 02:14:00,MALWARE_EXEC,192.168.1.3,SERVER-5,bob,0,0,unknown.exe,0,night,high,1,False,0.6737845157330037,MEDIUM
2024-01-10 22:37:00,MALWARE_EXEC,192.168.1.75,SERVER-3,bob,0,0,unknown.exe,0,night,medium,1,False,0.6736826556450265,MEDIUM
2024-01-27 16:40:00,MALWARE_EXEC,192.168.1.152,SERVER-3,alice,0,0,unknown.exe,0,day,high,1,False,0.6736514680651066,MEDIUM
2024-01-03 06:59:00,MALWARE_EXEC,192.168.1.209,SERVER-9,alice,0,0,unknown.exe,0,day,critical,1,False,0.6735938990695115,MEDIUM
2024-01-23 04:56:00,MALWARE_EXEC,192.168.1.195,SERVER-8,alice,0,0,unknown.exe,0,night,critical,1,False,0.6735516833197331,MEDIUM
2024-01-19 02:15:00,MALWARE_EXEC,192.168.1.197,SERVER-10,bob,0,0,unknown.exe,0,night,medium,1,False,0.6734090556433514,MEDIUM
2024-01-28 04:26:00,MALWARE_EXEC,192.168.1.69,SERVER-10,bob,0,0,unknown.exe,0,night,high,1,False,0.6732219798971927,MEDIUM
2024-01-25 09:31:00,MALWARE_EXEC,192.168.1.236,SERVER-5,alice,0,0,unknown.exe,0,day,critical,1,False,0.6731242112162221,MEDIUM
2024-01-11 04:13:00,MALWARE_EXEC,192.168.1.188,SERVER-3,bob,0,0,unknown.exe,0,night,high,1,False,0.6729476519334735,MEDIUM
2024-02-04 10:34:00,MALWARE_EXEC,192.168.1.48,SERVER-8,alice,0,0,unknown.exe,0,day,low,1,False,0.6729059189579074,MEDIUM
2024-01-05 18:44:00,AUTH_FAILURE,192.168.1.247,SERVER-6,root,6,0,,0,day,low,1,False,0.6727980949861943,MEDIUM
2024-01-13 04:06:00,MALWARE_EXEC,192.168.1.220,SERVER-2,bob,0,0,unknown.exe,0,night,high,1,False,0.67275862544907,MEDIUM
2024-01-19 21:20:00,MALWARE_EXEC,192.168.1.105,SERVER-2,bob,0,0,unknown.exe,0,night,high,1,False,0.67275862544907,MEDIUM
2024-01-01 18:25:00,MALWARE_EXEC,192.168.1.151,SERVER-1,alice,0,0,unknown.exe,0,day,high,1,False,0.6726517822733888,MEDIUM
2024-01-08 17:41:00,MALWARE_EXEC,192.168.1.81,SERVER-8,bob,0,0,unknown.exe,0,day,medium,1,False,0.6724431926856238,MEDIUM
2024-02-04 13:07:00,MALWARE_EXEC,192.168.1.203,SERVER-5,john,0,0,unknown.exe,0,day,low,1,False,0.6723832000327837,MEDIUM
2024-01-17 00:58:00,MALWARE_EXEC,192.168.1.236,SERVER-9,john,0,0,unknown.exe,0,night,high,1,False,0.6723463923636815,MEDIUM
2024-01-02 13:31:00,MALWARE_EXEC,192.168.1.75,SERVER-1,root,0,0,unknown.exe,0,day,high,1,False,0.6723335640827013,MEDIUM
2024-01-30 11:11:00,MALWARE_EXEC,192.168.1.81,SERVER-4,bob,0,0,unknown.exe,0,day,high,1,False,0.672233960212376,MEDIUM
2024-01-19 06:42:00,MALWARE_EXEC,192.168.1.96,SERVER-4,bob,0,0,unknown.exe,0,day,medium,1,False,0.6722012290809777,MEDIUM
2024-01-01 05:15:00,MALWARE_EXEC,192.168.1.144,SERVER-2,bob,0,0,unknown.exe,0,night,critical,1,False,0.6721615859110629,MEDIUM
2024-01-13 06:08:00,MALWARE_EXEC,192.168.1.120,SERVER-6,root,0,0,unknown.exe,0,day,medium,1,False,0.672060514445093,MEDIUM
2024-01-08 05:03:00,MALWARE_EXEC,192.168.1.2,SERVER-9,root,0,0,unknown.exe,0,night,critical,1,False,0.6719704671943822,MEDIUM
2024-02-03 00:33:00,MALWARE_EXEC,192.168.1.160,SERVER-8,bob,0,0,unknown.exe,0,night,medium,1,False,0.6719615632926526,MEDIUM
2024-02-03 01:16:00,MALWARE_EXEC,192.168.1.227,SERVER-10,bob,0,0,unknown.exe,0,night,high,1,False,0.6719233577368215,MEDIUM
2024-01-07 08:41:00,MALWARE_EXEC,192.168.1.9,SERVER-10,bob,0,0,unknown.exe,0,day,low,1,False,0.6717984686630812,MEDIUM
2024-01-11 01:12:00,MALWARE_EXEC,192.168.1.236,SERVER-2,root,0,0,unknown.exe,0,night,high,1,False,0.6717595668930788,MEDIUM
2024-01-19 20:31:00,MALWARE_EXEC,192.168.1.40,SERVER-4,bob,0,0,unknown.exe,0,day,critical,1,False,0.6716761387368411,MEDIUM
2024-01-16 10:30:00,MALWARE_EXEC,192.168.1.152,SERVER-10,root,0,0,unknown.exe,0,day,medium,1,False,0.6715849333978059,MEDIUM
2024-01-08 19:59:00,MALWARE_EXEC,192.168.1.6,SERVER-4,bob,0,0,unknown.exe,0,day,critical,1,False,0.6715074598335328,MEDIUM
2024-01-29 02:42:00,MALWARE_EXEC,192.168.1.16,SERVER-9,bob,0,0,unknown.exe,0,night,low,1,False,0.6714925388302824,MEDIUM
2024-01-06 07:43:00,MALWARE_EXEC,192.168.1.28,SERVER-2,bob,0,0,unknown.exe,0,day,high,1,False,0.6714406761255186,MEDIUM
2024-01-31 19:21:00,MALWARE_EXEC,192.168.1.99,SERVER-4,bob,0,0,unknown.exe,0,day,low,1,False,0.6714357350831525,MEDIUM
2024-02-02 20:13:00,MALWARE_EXEC,192.168.1.9,SERVER-8,alice,0,0,unknown.exe,0,day,medium,1,False,0.6713648361692914,MEDIUM
2024-01-22 22:16:00,MALWARE_EXEC,192.168.1.22,SERVER-8,root,0,0,unknown.exe,0,night,critical,1,False,0.6713597590215522,MEDIUM
2024-01-01 15:58:00,MALWARE_EXEC,192.168.1.196,SERVER-5,john,0,0,unknown.exe,0,day,high,1,False,0.6713106502507407,MEDIUM
2024-01-31 19:56:00,MALWARE_EXEC,192.168.1.57,SERVER-5,alice,0,0,unknown.exe,0,day,low,1,False,0.6712420594292249,MEDIUM
2024-01-23 18:57:00,MALWARE_EXEC,192.168.1.138,SERVER-6,alice,0,0,unknown.exe,0,day,critical,1,False,0.6711797715069586,MEDIUM
2024-01-23 15:53:00,MALWARE_EXEC,192.168.1.250,SERVER-5,root,0,0,unknown.exe,0,day,critical,1,False,0.6711616361495011,MEDIUM
2024-02-02 15:10:00,MALWARE_EXEC,192.168.1.2,SERVER-10,root,0,0,unknown.exe,0,day,high,1,False,0.6710612887631983,MEDIUM
2024-01-05 03:33:00,MALWARE_EXEC,192.168.1.20,SERVER-3,bob,0,0,unknown.exe,0,night,critical,1,False,0.6710515471225738,MEDIUM
2024-01-31 09:12:00,MALWARE_EXEC,192.168.1.34,SERVER-5,bob,0,0,unknown.exe,0,day,low,1,False,0.6709338512690954,MEDIUM
2024-01-22 00:21:00,MALWARE_EXEC,192.168.1.36,SERVER-5,john,0,0,unknown.exe,0,night,high,1,False,0.6708749592403582,MEDIUM
2024-01-26 19:10:00,MALWARE_EXEC,192.168.1.26,SERVER-7,john,0,0,unknown.exe,0,day,low,1,False,0.6708551935340142,MEDIUM
2024-01-21 08:34:00,MALWARE_EXEC,192.168.1.183,SERVER-3,bob,0,0,unknown.exe,0,day,medium,1,False,0.670502985619991,MEDIUM
2024-02-04 13:59:00,MALWARE_EXEC,192.168.1.89,SERVER-3,root,0,0,unknown.exe,0,day,medium,1,False,0.670434813408466,MEDIUM
2024-01-03 10:16:00,MALWARE_EXEC,192.168.1.189,SERVER-10,alice,0,0,unknown.exe,0,day,low,1,False,0.6702998530340193,MEDIUM
2024-01-08 20:40:00,MALWARE_EXEC,192.168.1.250,SERVER-6,alice,0,0,unknown.exe,0,day,medium,1,False,0.6702554121479376,MEDIUM
2024-01-16 11:10:00,MALWARE_EXEC,192.168.1.205,SERVER-8,bob,0,0,unknown.exe,0,day,medium,1,False,0.6701806926856237,MEDIUM
2024-01-15 08:21:00,MALWARE_EXEC,192.168.1.88,SERVER-1,alice,0,0,unknown.exe,0,day,medium,1,False,0.6700655170297739,MEDIUM
2024-01-23 06:59:00,MALWARE_EXEC,192.168.1.30,SERVER-8,alice,0,0,unknown.exe,0,day,low,1,False,0.669966778079576,MEDIUM
2024-01-11 14:18:00,MALWARE_EXEC,192.168.1.86,SERVER-8,alice,0,0,unknown.exe,0,day,low,1,False,0.6698850141295027,MEDIUM
2024-01-30 05:14:00,MALWARE_EXEC,192.168.1.168,SERVER-8,alice,0,0,unknown.exe,0,night,medium,1,False,0.6698581464315755,MEDIUM
2024-01-01 21:39:00,MALWARE_EXEC,192.168.1.211,SERVER-3,alice,0,0,unknown.exe,0,night,low,1,False,0.6698182818286103,MEDIUM
2024-01-25 01:35:00,MALWARE_EXEC,192.168.1.234,SERVER-9,john,0,0,unknown.exe,0,night,medium,1,False,0.6697834036602051,MEDIUM
2024-01-11 23:54:00,AUTH_FAILURE,192.168.1.108,SERVER-6,john,6,0,,0,night,critical,1,False,0.6697731971084555,MEDIUM
2024-01-04 22:18:00,MALWARE_EXEC,192.168.1.86,SERVER-1,alice,0,0,unknown.exe,0,night,high,1,False,0.6697627160324577,MEDIUM
2024-01-05 22:41:00,MALWARE_EXEC,192.168.1.209,SERVER-1,john,0,0,unknown.exe,0,night,high,1,False,0.6697456062618283,MEDIUM
2024-02-03 19:58:00,MALWARE_EXEC,192.168.1.238,SERVER-10,bob,0,0,unknown.exe,0,day,medium,1,False,0.6697183498520203,MEDIUM
2024-02-04 01:11:00,MALWARE_EXEC,192.168.1.98,SERVER-8,alice,0,0,unknown.exe,0,night,high,1,False,0.6696875038821353,MEDIUM
2024-01-24 08:15:00,MALWARE_EXEC,192.168.1.77,SERVER-2,bob,0,0,unknown.exe,0,day,critical,1,False,0.6696826390202999,MEDIUM
2024-02-04 03:17:00,MALWARE_EXEC,192.168.1.92,SERVER-1,bob,0,0,unknown.exe,0,night,critical,1,False,0.6696665022768832,MEDIUM
2024-02-02 05:11:00,MALWARE_EXEC,192.168.1.67,SERVER-10,john,0,0,unknown.exe,0,night,low,1,False,0.6696634942740907,MEDIUM
2024-01-09 11:58:00,MALWARE_EXEC,192.168.1.102,SERVER-3,alice,0,0,unknown.exe,0,day,critical,1,False,0.6695613472947791,MEDIUM
2024-01-02 14:30:00,MALWARE_EXEC,192.168.1.234,SERVER-10,john,0,0,unknown.exe,0,day,medium,1,False,0.6694777553744415,MEDIUM
2024-01-10 18:14:00,MALWARE_EXEC,192.168.1.104,SERVER-5,root,0,0,unknown.exe,0,day,critical,1,False,0.66937800824781,MEDIUM
2024-01-06 19:56:00,MALWARE_EXEC,192.168.1.14,SERVER-2,alice,0,0,unknown.exe,0,day,high,1,False,0.669314819400935,MEDIUM
2024-01-08 11:00:00,MALWARE_EXEC,192.168.1.39,SERVER-1,bob,0,0,unknown.exe,0,day,low,1,False,0.6692601390900588,MEDIUM
2024-01-30 09:58:00,MALWARE_EXEC,192.168.1.71,SERVER-8,alice,0,0,unknown.exe,0,day,high,1,False,0.669082003645056,MEDIUM
2024-01-07 12:29:00,MALWARE_EXEC,192.168.1.249,SERVER-8,root,0,0,unknown.exe,0,day,critical,1,False,0.6690806983366402,MEDIUM
2024-01-01 09:01:00,MALWARE_EXEC,192.168.1.170,SERVER-9,alice,0,0,unknown.exe,0,day,low,1,False,0.6690030964731898,MEDIUM
2024-01-15 12:54:00,MALWARE_EXEC,192.168.1.6,SERVER-8,root,0,0,unknown.exe,0,day,medium,1,False,0.6689712557305713,MEDIUM
2024-01-14 14:55:00,MALWARE_EXEC,192.168.1.69,SERVER-1,alice,0,0,unknown.exe,0,day,low,1,False,0.6689034383751753,MEDIUM
2024-02-04 01:53:00,MALWARE_EXEC,192.168.1.162,SERVER-5,john,0,0,unknown.exe,0,night,critical,1,False,0.6688023781411527,MEDIUM
2024-01-16 05:25:00,AUTH_FAILURE,192.168.1.85,SERVER-6,alice,9,0,,0,night,critical,1,False,0.6687814334860883,MEDIUM
2024-01-02 22:13:00,MALWARE_EXEC,192.168.1.243,SERVER-2,root,0,0,unknown.exe,0,night,critical,1,False,0.6687595104159304,MEDIUM
2024-01-05 05:59:00,MALWARE_EXEC,192.168.1.164,SERVER-4,alice,0,0,unknown.exe,0,night,low,1,False,0.6687546636218739,MEDIUM
2024-01-04 05:24:00,MALWARE_EXEC,192.168.1.146,SERVER-8,john,0,0,unknown.exe,0,night,low,1,False,0.6687385052762462,MEDIUM
2024-01-11 12:08:00,MALWARE_EXEC,192.168.1.223,SERVER-8,root,0,0,unknown.exe,0,day,medium,1,False,0.6687213866416413,MEDIUM
2024-01-14 09:29:00,MALWARE_EXEC,192.168.1.126,SERVER-3,bob,0,0,unknown.exe,0,day,high,1,False,0.6687178589458146,MEDIUM
2024-01-18 15:31:00,MALWARE_EXEC,192.168.1.204,SERVER-8,john,0,0,unknown.exe,0,day,critical,1,False,0.6687145202337065,MEDIUM
2024-01-08 13:26:00,MALWARE_EXEC,192.168.1.147,SERVER-6,alice,0,0,unknown.exe,0,day,high,1,False,0.6686149517505929,MEDIUM
2024-01-13 20:40:00,MALWARE_EXEC,192.168.1.183,SERVER-8,alice,0,0,unknown.exe,0,day,medium,1,False,0.6685567209382635,MEDIUM
2024-01-03 04:13:00,MALWARE_EXEC,192.168.1.179,SERVER-4,alice,0,0,unknown.exe,0,night,low,1,False,0.6685335174621657,MEDIUM
2024-01-31 16:47:00,MALWARE_EXEC,192.168.1.217,SERVER-8,alice,0,0,unknown.exe,0,day,medium,1,False,0.6685132627670572,MEDIUM
2024-01-30 00:58:00,MALWARE_EXEC,192.168.1.95,SERVER-6,bob,0,0,unknown.exe,0,night,medium,1,False,0.6684954163286356,MEDIUM
2024-01-02 20:54:00,MALWARE_EXEC,192.168.1.43,SERVER-4,alice,0,0,unknown.exe,0,day,critical,1,False,0.6684328816511238,MEDIUM
2024-01-07 05:51:00,MALWARE_EXEC,192.168.1.150,SERVER-7,bob,0,0,unknown.exe,0,night,low,1,False,0.6683504999231541,MEDIUM
2024-01-06 20:33:00,MALWARE_EXEC,192.168.1.22,SERVER-3,root,0,0,unknown.exe,0,day,critical,1,False,0.6683271130322705,MEDIUM
2024-02-02 17:46:00,MALWARE_EXEC,192.168.1.191,SERVER-8,john,0,0,unknown.exe,0,day,medium,1,False,0.668191594991634,MEDIUM
2024-01-27 03:16:00,MALWARE_EXEC,192.168.1.8,SERVER-8,john,0,0,unknown.exe,0,night,medium,1,False,0.668188723913481,MEDIUM
2024-01-19 15:53:00,MALWARE_EXEC,192.168.1.113,SERVER-6,bob,0,0,unknown.exe,0,day,medium,1,False,0.668005789627958,MEDIUM
2024-01-04 17:02:00,MALWARE_EXEC,192.168.1.83,SERVER-4,bob,0,0,unknown.exe,0,day,medium,1,False,0.6679907944328378,MEDIUM
2024-01-10 01:25:00,MALWARE_EXEC,192.168.1.186,SERVER-10,bob,0,0,unknown.exe,0,night,medium,1,False,0.6679433498520203,MEDIUM
2024-01-12 04:19:00,MALWARE_EXEC,192.168.1.205,SERVER-1,root,0,0,unknown.exe,0,night,high,1,False,0.6679155859146471,MEDIUM
2024-01-01 01:51:00,MALWARE_EXEC,192.168.1.170,SERVER-10,alice,0,0,unknown.exe,0,night,high,1,False,0.6677044384060287,MEDIUM
2024-01-30 03:17:00,MALWARE_EXEC,192.168.1.206,SERVER-6,root,0,0,unknown.exe,0,night,critical,1,False,0.6676608470230363,MEDIUM
2024-02-03 00:01:00,MALWARE_EXEC,192.168.1.51,SERVER-10,root,0,0,unknown.exe,0,night,high,1,False,0.6676379862732026,MEDIUM
2024-01-26 00:06:00,MALWARE_EXEC,192.168.1.242,SERVER-1,bob,0,0,unknown.exe,0,night,low,1,False,0.6675960187758441,MEDIUM
2024-01-10 23:02:00,MALWARE_EXEC,192.168.1.173,SERVER-5,alice,0,0,unknown.exe,0,night,low,1,False,0.6675698315493499,MEDIUM
2024-01-14 04:33:00,MALWARE_EXEC,192.168.1.236,SERVER-9,john,0,0,unknown.exe,0,night,medium,1,False,0.6675658791974013,MEDIUM
2024-01-07 17:16:00,MALWARE_EXEC,192.168.1.190,SERVER-8,alice,0,0,unknown.exe,0,day,low,1,False,0.6675355280795762,MEDIUM
2024-01-12 03:22:00,MALWARE_EXEC,192.168.1.223,SERVER-2,alice,0,0,unknown.exe,0,night,low,1,False,0.6674574818836576,MEDIUM
2024-01-12 17:43:00,MALWARE_EXEC,192.168.1.217,SERVER-5,alice,0,0,unknown.exe,0,day,critical,1,False,0.6674323934236077,MEDIUM
2024-02-02 12:10:00,MALWARE_EXEC,192.168.1.32,SERVER-8,john,0,0,unknown.exe,0,day,high,1,False,0.6674217340508867,MEDIUM
2024-01-06 05:52:00,MALWARE_EXEC,192.168.1.110,SERVER-9,bob,0,0,unknown.exe,0,night,critical,1,False,0.6673781730659829,MEDIUM
2024-01-13 20:07:00,AUTH_FAILURE,192.168.1.80,SERVER-4,bob,9,0,,0,day,low,1,False,0.6672381559330856,MEDIUM
2024-01-05 16:40:00,MALWARE_EXEC,192.168.1.234,SERVER-2,john,0,0,unknown.exe,0,day,low,1,False,0.6670856071446347,MEDIUM
2024-01-16 02:36:00,MALWARE_EXEC,192.168.1.5,SERVER-1,root,0,0,unknown.exe,0,night,low,1,False,0.6670065927800697,MEDIUM
2024-01-18 08:34:00,MALWARE_EXEC,192.168.1.175,SERVER-6,john,0,0,unknown.exe,0,day,critical,1,False,0.6670056899149891,MEDIUM
2024-01-09 02:42:00,MALWARE_EXEC,192.168.1.197,SERVER-9,root,0,0,unknown.exe,0,night,low,1,False,0.6669780466085762,MEDIUM
2024-01-26 02:42:00,AUTH_FAILURE,192.168.1.247,SERVER-3,john,8,0,,0,night,medium,1,False,0.6668651478332867,MEDIUM
2024-01-07 00:20:00,MALWARE_EXEC,192.168.1.217,SERVER-9,root,0,0,unknown.exe,0,night,high,1,False,0.6668306466807824,MEDIUM
2024-01-11 16:07:00,MALWARE_EXEC,192.168.1.46,SERVER-9,alice,0,0,unknown.exe,0,day,low,1,False,0.6667955787278967,MEDIUM
2024-01-30 13:52:00,MALWARE_EXEC,192.168.1.57,SERVER-5,root,0,0,unknown.exe,0,day,medium,1,False,0.6667868569385057,MEDIUM
2024-01-21 07:17:00,MALWARE_EXEC,192.168.1.52,SERVER-9,root,0,0,unknown.exe,0,day,high,1,False,0.6667207114940535,MEDIUM
2024-01-23 04:03:00,MALWARE_EXEC,192.168.1.226,SERVER-6,alice,0,0,unknown.exe,0,night,critical,1,False,0.6665189823286255,MEDIUM
2024-01-16 13:48:00,MALWARE_EXEC,192.168.1.254,SERVER-9,bob,0,0,unknown.exe,0,day,low,1,False,0.6664991778353279,MEDIUM
2024-02-04 13:06:00,MALWARE_EXEC,192.168.1.134,SERVER-9,john,0,0,unknown.exe,0,day,critical,1,False,0.6664630839851807,MEDIUM
2024-01-18 06:54:00,MALWARE_EXEC,192.168.1.151,SERVER-4,john,0,0,unknown.exe,0,day,critical,1,False,0.6664613235491746,MEDIUM
2024-01-01 19:11:00,AUTH_FAILURE,192.168.1.200,SERVER-6,root,7,0,,0,day,low,1,False,0.6662615973826911,MEDIUM
2024-01-01 01:07:00,MALWARE_EXEC,192.168.1.72,SERVER-1,alice,0,0,unknown.exe,0,night,critical,1,False,0.6661865422620086,MEDIUM
2024-01-08 14:06:00,MALWARE_EXEC,192.168.1.20,SERVER-2,root,0,0,unknown.exe,0,day,low,1,False,0.6661076320131714,MEDIUM
2024-02-04 12:58:00,MALWARE_EXEC,192.168.1.11,SERVER-8,alice,0,0,unknown.exe,0,day,medium,1,False,0.6660975833981201,MEDIUM
2024-02-02 12:00:00,MALWARE_EXEC,192.168.1.150,SERVER-8,alice,0,0,unknown.exe,0,day,medium,1,False,0.6660820127670573,MEDIUM
2024-01-14 11:21:00,MALWARE_EXEC,192.168.1.124,SERVER-10,bob,0,0,unknown.exe,0,day,critical,1,False,0.6659986588616998,MEDIUM
2024-01-07 21:10:00,MALWARE_EXEC,192.168.1.75,SERVER-3,john,0,0,unknown.exe,0,night,critical,1,False,0.6659781284472143,MEDIUM
2024-01-26 10:21:00,MALWARE_EXEC,192.168.1.251,SERVER-10,john,0,0,unknown.exe,0,day,low,1,False,0.6658073353048881,MEDIUM
2024-01-20 03:58:00,MALWARE_EXEC,192.168.1.69,SERVER-2,root,0,0,unknown.exe,0,night,low,1,False,0.6657924918492019,MEDIUM
2024-01-15 23:37:00,MALWARE_EXEC,192.168.1.238,SERVER-9,alice,0,0,unknown.exe,0,night,low,1,False,0.6657443144538349,MEDIUM
2024-01-19 05:34:00,MALWARE_EXEC,192.168.1.180,SERVER-6,alice,0,0,unknown.exe,0,night,critical,1,False,0.6656398861945754,MEDIUM
2024-01-08 16:35:00,MALWARE_EXEC,192.168.1.135,SERVER-6,john,0,0,unknown.exe,0,day,low,1,False,0.6656332923559458,MEDIUM
2024-01-23 07:56:00,MALWARE_EXEC,192.168.1.138,SERVER-8,root,0,0,unknown.exe,0,day,low,1,False,0.6654153878346727,MEDIUM
2024-01-03 03:36:00,MALWARE_EXEC,192.168.1.72,SERVER-6,root,0,0,unknown.exe,0,night,low,1,False,0.6652875467618766,MEDIUM
2024-01-31 02:43:00,MALWARE_EXEC,192.168.1.198,SERVER-4,root,0,0,unknown.exe,0,night,low,1,False,0.6652467459602736,MEDIUM
2024-01-26 02:09:00,MALWARE_EXEC,192.168.1.229,SERVER-6,bob,0,0,unknown.exe,0,night,low,1,False,0.6651535728123976,MEDIUM
2024-01-16 17:25:00,MALWARE_EXEC,192.168.1.94,SERVER-7,bob,0,0,unknown.exe,0,day,medium,1,False,0.6650727867212919,MEDIUM
2024-01-29 09:00:00,MALWARE_EXEC,192.168.1.211,SERVER-2,john,0,0,unknown.exe,0,day,critical,1,False,0.6649820395199293,MEDIUM
2024-01-05 10:37:00,MALWARE_EXEC,192.168.1.119,SERVER-3,root,0,0,unknown.exe,0,day,high,1,False,0.6649351126305137,MEDIUM
2024-01-15 02:48:00,MALWARE_EXEC,192.168.1.196,SERVER-3,root,0,0,unknown.exe,0,night,critical,1,False,0.6649217963732351,MEDIUM
2024-01-09 03:17:00,MALWARE_EXEC,192.168.1.228,SERVER-8,alice,0,0,unknown.exe,0,night,low,1,False,0.664867088363264,MEDIUM
2024-01-27 23:52:00,AUTH_FAILURE,192.168.1.2,SERVER-6,root,10,0,,0,night,critical,1,False,0.6648657766721655,MEDIUM
2024-01-24 19:33:00,MALWARE_EXEC,192.168.1.164,SERVER-2,root,0,0,unknown.exe,0,day,low,1,False,0.6648491189331096,MEDIUM
2024-01-01 23:31:00,MALWARE_EXEC,192.168.1.43,SERVER-1,john,0,0,unknown.exe,0,night,critical,1,False,0.6647672140413136,MEDIUM
2024-01-23 18:34:00,MALWARE_EXEC,192.168.1.20,SERVER-6,john,0,0,unknown.exe,0,day,critical,1,False,0.6647581520903545,MEDIUM
2024-01-13 00:48:00,MALWARE_EXEC,192.168.1.252,SERVER-8,john,0,0,unknown.exe,0,night,medium,1,False,0.6647374698331068,MEDIUM
2024-01-01 17:31:00,MALWARE_EXEC,192.168.1.227,SERVER-6,john,0,0,unknown.exe,0,day,high,1,False,0.6647348732945642,MEDIUM
2024-01-19 06:34:00,MALWARE_EXEC,192.168.1.75,SERVER-4,root,0,0,unknown.exe,0,day,critical,1,False,0.6646916330123765,MEDIUM
2024-01-13 13:26:00,MALWARE_EXEC,192.168.1.182,SERVER-6,john,0,0,unknown.exe,0,day,medium,1,False,0.664678651336757,MEDIUM
