timestamp,alert_type,source_ip,destination_host,user,failed_attempts,success_attempts,process_name,privilege_change,login_time,host_criticality,label
2024-01-21 07:55:00,PRIV_ESC,192.168.1.88,SERVER-6,bob,0,0,,1,day,critical,1
2024-01-05 17:16:00,MALWARE_EXEC,192.168.1.76,SERVER-6,bob,0,0,unknown.exe,0,day,high,1
2024-02-02 20:39:00,PRIV_ESC,192.168.1.227,SERVER-4,alice,0,0,,1,day,critical,1
2024-02-01 13:30:00,AUTH_FAILURE,192.168.1.182,SERVER-8,root,5,0,,0,day,critical,0
2024-01-16 12:40:00,AUTH_SUCCESS,192.168.1.149,SERVER-6,bob,0,1,,0,day,critical,0
2024-02-02 10:44:00,AUTH_SUCCESS,192.168.1.92,SERVER-2,alice,0,1,,0,day,critical,0
2024-01-10 21:05:00,MALWARE_EXEC,192.168.1.219,SERVER-7,john,0,0,unknown.exe,0,night,medium,1
2024-01-23 05:56:00,AUTH_FAILURE,192.168.1.94,SERVER-2,john,6,0,,0,night,medium,1
2024-01-29 03:41:00,AUTH_SUCCESS,192.168.1.110,SERVER-8,john,0,1,,0,night,low,0
2024-01-09 21:08:00,AUTH_SUCCESS,192.168.1.145,SERVER-8,john,0,1,,0,night,medium,0
2024-01-11 16:32:00,PORT_SCAN,192.168.1.55,SERVER-7,alice,0,0,,0,day,medium,0
2024-01-14 05:27:00,PRIV_ESC,192.168.1.191,SERVER-2,root,0,0,,1,night,low,1
2024-01-31 00:21:00,PRIV_ESC,192.168.1.233,SERVER-1,bob,0,0,,1,night,medium,1
2024-01-08 10:04:00,AUTH_SUCCESS,192.168.1.193,SERVER-6,bob,0,1,,0,day,critical,1
2024-01-23 17:48:00,AUTH_FAILURE,192.168.1.234,SERVER-5,root,5,0,,0,day,low,0
2024-01-25 10:08:00,AUTH_SUCCESS,192.168.1.224,SERVER-6,bob,0,1,,0,day,medium,0
2024-01-25 17:40:00,MALWARE_EXEC,192.168.1.57,SERVER-4,bob,0,0,unknown.exe,0,day,high,1
2024-01-14 09:29:00,MALWARE_EXEC,192.168.1.126,SERVER-3,bob,0,0,unknown.exe,0,day,high,1
2024-02-04 10:10:00,AUTH_FAILURE,192.168.1.225,SERVER-7,root,3,0,,0,day,critical,0
2024-01-23 11:20:00,MALWARE_EXEC,192.168.1.67,SERVER-3,john,0,0,unknown.exe,0,day,medium,1
2024-02-03 08:49:00,PORT_SCAN,192.168.1.252,SERVER-6,alice,0,0,,0,day,critical,0
2024-01-16 13:48:00,MALWARE_EXEC,192.168.1.254,SERVER-9,bob,0,0,unknown.exe,0,day,low,1
2024-01-18 09:57:00,PRIV_ESC,192.168.1.138,SERVER-5,bob,0,0,,1,day,medium,1
2024-02-02 11:58:00,AUTH_SUCCESS,192.168.1.73,SERVER-6,root,0,1,,0,day,high,0
2024-01-08 19:59:00,MALWARE_EXEC,192.168.1.6,SERVER-4,bob,0,0,unknown.exe,0,day,critical,1
2024-01-13 00:48:00,MALWARE_EXEC,192.168.1.252,SERVER-8,john,0,0,unknown.exe,0,night,medium,1
2024-01-22 07:55:00,AUTH_FAILURE,192.168.1.230,SERVER-3,john,5,0,,0,day,high,0
2024-01-21 02:18:00,PORT_SCAN,192.168.1.103,SERVER-1,root,0,0,,0,night,low,0
2024-01-30 01:44:00,AUTH_SUCCESS,192.168.1.27,SERVER-10,john,0,1,,0,night,critical,0
2024-02-04 03:07:00,AUTH_FAILURE,192.168.1.242,SERVER-7,alice,1,0,,0,night,medium,0
2024-01-16 01:11:00,AUTH_SUCCESS,192.168.1.201,SERVER-4,alice,0,1,,0,night,low,0
2024-01-17 17:56:00,PRIV_ESC,192.168.1.134,SERVER-7,root,0,0,,1,day,low,1
2024-01-29 21:58:00,AUTH_FAILURE,192.168.1.15,SERVER-3,john,3,0,,0,night,high,0
2024-01-22 12:33:00,PORT_SCAN,192.168.1.20,SERVER-8,john,0,0,,0,day,medium,0
2024-01-31 12:15:00,MALWARE_EXEC,192.168.1.123,SERVER-3,bob,0,0,unknown.exe,0,day,high,1
2024-01-13 12:37:00,PRIV_ESC,192.168.1.57,SERVER-3,bob,0,0,,1,day,high,1
2024-01-02 02:15:00,AUTH_SUCCESS,192.168.1.76,SERVER-4,root,0,1,,0,night,critical,0
2024-01-30 09:37:00,PORT_SCAN,192.168.1.25,SERVER-3,john,0,0,,0,day,medium,0
2024-02-03 13:57:00,AUTH_SUCCESS,192.168.1.146,SERVER-10,john,0,1,,0,day,medium,1
2024-02-02 10:35:00,AUTH_SUCCESS,192.168.1.73,SERVER-10,alice,0,1,,0,day,low,0
2024-02-03 17:08:00,MALWARE_EXEC,192.168.1.238,SERVER-4,root,0,0,unknown.exe,0,day,low,1
2024-02-02 00:26:00,AUTH_FAILURE,192.168.1.248,SERVER-10,john,9,0,,0,night,low,1
2024-01-18 16:49:00,PRIV_ESC,192.168.1.240,SERVER-2,john,0,0,,1,day,low,1
2024-01-27 01:21:00,PORT_SCAN,192.168.1.178,SERVER-1,alice,0,0,,0,night,medium,0
2024-01-22 18:50:00,AUTH_SUCCESS,192.168.1.4,SERVER-5,john,0,1,,0,day,low,0
2024-01-11 08:49:00,PORT_SCAN,192.168.1.247,SERVER-3,john,0,0,,0,day,medium,1
2024-01-09 13:21:00,PORT_SCAN,192.168.1.140,SERVER-9,bob,0,0,,0,day,low,0
2024-01-16 18:38:00,AUTH_FAILURE,192.168.1.2,SERVER-6,bob,5,0,,0,day,medium,0
2024-01-13 04:14:00,AUTH_SUCCESS,192.168.1.127,SERVER-8,john,0,1,,0,night,high,0
2024-01-09 10:57:00,PORT_SCAN,192.168.1.37,SERVER-2,alice,0,0,,0,day,medium,0
2024-01-22 00:42:00,MALWARE_EXEC,192.168.1.91,SERVER-2,bob,0,0,unknown.exe,0,night,low,1
2024-01-19 06:42:00,MALWARE_EXEC,192.168.1.96,SERVER-4,bob,0,0,unknown.exe,0,day,medium,1
2024-01-24 03:42:00,PRIV_ESC,192.168.1.212,SERVER-2,root,0,0,,1,night,critical,1
2024-01-25 05:51:00,MALWARE_EXEC,192.168.1.232,SERVER-9,root,0,0,unknown.exe,0,night,high,1
2024-01-18 13:07:00,PORT_SCAN,192.168.1.243,SERVER-2,root,0,0,,0,day,medium,0
2024-01-16 09:46:00,AUTH_FAILURE,192.168.1.82,SERVER-9,john,5,0,,0,day,critical,0
2024-01-02 18:19:00,AUTH_FAILURE,192.168.1.104,SERVER-6,alice,9,0,,0,day,low,1
2024-01-15 15:32:00,MALWARE_EXEC,192.168.1.85,SERVER-5,root,0,0,unknown.exe,0,day,low,1
2024-01-27 02:16:00,AUTH_SUCCESS,192.168.1.215,SERVER-7,alice,0,1,,0,night,medium,0
2024-01-08 12:07:00,AUTH_SUCCESS,192.168.1.252,SERVER-3,john,0,1,,0,day,low,1
2024-01-28 04:30:00,AUTH_FAILURE,192.168.1.5,SERVER-7,bob,6,0,,0,night,low,1
2024-01-19 05:06:00,PORT_SCAN,192.168.1.188,SERVER-5,john,0,0,,0,night,low,0
2024-01-04 12:02:00,AUTH_SUCCESS,192.168.1.157,SERVER-5,root,0,1,,0,day,low,0
2024-02-04 02:14:00,MALWARE_EXEC,192.168.1.3,SERVER-5,bob,0,0,unknown.exe,0,night,high,1
2024-02-01 20:29:00,PRIV_ESC,192.168.1.235,SERVER-4,john,0,0,,1,day,low,1
2024-01-28 22:42:00,AUTH_FAILURE,192.168.1.38,SERVER-3,john,4,0,,0,night,medium,0
2024-01-04 17:52:00,MALWARE_EXEC,192.168.1.7,SERVER-2,john,0,0,unknown.exe,0,day,low,1
2024-01-22 02:17:00,AUTH_FAILURE,192.168.1.106,SERVER-1,root,3,0,,0,night,critical,0
2024-01-29 00:03:00,AUTH_FAILURE,192.168.1.200,SERVER-9,john,9,0,,0,night,low,1
2024-01-25 06:17:00,PORT_SCAN,192.168.1.62,SERVER-3,alice,0,0,,0,day,low,0
2024-01-22 21:12:00,PRIV_ESC,192.168.1.67,SERVER-7,root,0,0,,1,night,low,1
2024-01-19 02:56:00,AUTH_SUCCESS,192.168.1.80,SERVER-4,john,0,1,,0,night,low,0
2024-01-03 10:15:00,PORT_SCAN,192.168.1.46,SERVER-8,john,0,0,,0,day,medium,0
2024-01-06 20:35:00,PORT_SCAN,192.168.1.168,SERVER-3,root,0,0,,0,day,critical,0
2024-01-23 16:18:00,AUTH_FAILURE,192.168.1.180,SERVER-6,john,2,0,,0,day,critical,0
2024-01-25 03:13:00,MALWARE_EXEC,192.168.1.6,SERVER-1,root,0,0,unknown.exe,0,night,low,1
2024-01-12 03:29:00,AUTH_SUCCESS,192.168.1.77,SERVER-2,alice,0,1,,0,night,high,0
2024-01-01 23:04:00,PORT_SCAN,192.168.1.2,SERVER-8,john,0,0,,0,night,low,1
2024-01-06 01:56:00,AUTH_FAILURE,192.168.1.158,SERVER-8,bob,5,0,,0,night,critical,1
2024-01-18 12:06:00,AUTH_FAILURE,192.168.1.211,SERVER-1,bob,1,0,,0,day,low,1
2024-01-25 12:00:00,AUTH_SUCCESS,192.168.1.52,SERVER-4,bob,0,1,,0,day,high,0
2024-01-29 07:52:00,AUTH_SUCCESS,192.168.1.252,SERVER-1,john,0,1,,0,day,high,1
2024-01-08 03:47:00,AUTH_FAILURE,192.168.1.108,SERVER-2,root,7,0,,0,night,critical,1
2024-01-18 09:28:00,MALWARE_EXEC,192.168.1.1,SERVER-3,root,0,0,unknown.exe,0,day,medium,1
2024-01-01 06:33:00,AUTH_SUCCESS,192.168.1.17,SERVER-2,bob,0,1,,0,day,high,0
2024-01-04 14:09:00,PORT_SCAN,192.168.1.72,SERVER-9,alice,0,0,,0,day,critical,0
2024-01-31 16:31:00,PORT_SCAN,192.168.1.199,SERVER-8,alice,0,0,,0,day,critical,0
2024-01-24 00:59:00,PORT_SCAN,192.168.1.174,SERVER-1,root,0,0,,0,night,low,0
2024-01-26 07:15:00,MALWARE_EXEC,192.168.1.98,SERVER-6,alice,0,0,unknown.exe,0,day,high,1
2024-01-18 22:32:00,PORT_SCAN,192.168.1.194,SERVER-4,bob,0,0,,0,night,low,0
2024-02-03 06:20:00,PORT_SCAN,192.168.1.58,SERVER-5,alice,0,0,,0,day,critical,0
2024-01-02 11:18:00,PORT_SCAN,192.168.1.250,SERVER-7,bob,0,0,,0,day,low,1
2024-01-23 03:53:00,AUTH_FAILURE,192.168.1.230,SERVER-5,root,5,0,,0,night,medium,0
2024-01-31 02:36:00,AUTH_SUCCESS,192.168.1.170,SERVER-3,bob,0,1,,0,night,critical,0
2024-01-07 00:20:00,MALWARE_EXEC,192.168.1.217,SERVER-9,root,0,0,unknown.exe,0,night,high,1
2024-01-18 04:47:00,MALWARE_EXEC,192.168.1.5,SERVER-1,bob,0,0,unknown.exe,0,night,high,1
2024-01-08 10:31:00,AUTH_FAILURE,192.168.1.190,SERVER-5,alice,4,0,,0,day,high,0
2024-01-03 00:12:00,AUTH_SUCCESS,192.168.1.168,SERVER-2,alice,0,1,,0,night,medium,1
2024-01-01 10:37:00,AUTH_SUCCESS,192.168.1.102,SERVER-4,bob,0,1,,0,day,medium,0
2024-01-14 20:34:00,AUTH_SUCCESS,192.168.1.232,SERVER-9,alice,0,1,,0,day,high,1
2024-01-31 21:46:00,PRIV_ESC,192.168.1.176,SERVER-8,alice,0,0,,1,night,low,1
2024-01-21 18:36:00,MALWARE_EXEC,192.168.1.204,SERVER-2,john,0,0,unknown.exe,0,day,low,1
2024-01-08 08:00:00,AUTH_SUCCESS,192.168.1.204,SERVER-3,bob,0,1,,0,day,medium,0
2024-01-17 00:58:00,MALWARE_EXEC,192.168.1.236,SERVER-9,john,0,0,unknown.exe,0,night,high,1
2024-01-28 17:14:00,PRIV_ESC,192.168.1.73,SERVER-8,alice,0,0,,1,day,high,1
2024-01-31 18:44:00,AUTH_SUCCESS,192.168.1.151,SERVER-7,alice,0,1,,0,day,high,1
2024-01-12 18:23:00,AUTH_SUCCESS,192.168.1.175,SERVER-7,bob,0,1,,0,day,medium,0
2024-01-23 23:45:00,AUTH_FAILURE,192.168.1.27,SERVER-6,john,0,0,,0,night,medium,0
2024-01-27 12:39:00,AUTH_FAILURE,192.168.1.220,SERVER-1,alice,7,0,,0,day,high,1
2024-02-04 12:45:00,AUTH_SUCCESS,192.168.1.180,SERVER-9,alice,0,1,,0,day,high,0
2024-02-02 01:08:00,AUTH_SUCCESS,192.168.1.148,SERVER-10,bob,0,1,,0,night,critical,0
2024-01-12 04:19:00,MALWARE_EXEC,192.168.1.205,SERVER-1,root,0,0,unknown.exe,0,night,high,1
2024-01-13 01:33:00,MALWARE_EXEC,192.168.1.125,SERVER-9,root,0,0,unknown.exe,0,night,critical,1
2024-01-30 05:00:00,PORT_SCAN,192.168.1.46,SERVER-9,john,0,0,,0,night,high,0
2024-01-09 06:12:00,AUTH_SUCCESS,192.168.1.2,SERVER-8,bob,0,1,,0,day,medium,0
2024-01-30 10:10:00,PORT_SCAN,192.168.1.148,SERVER-6,bob,0,0,,0,day,critical,0
2024-01-01 19:11:00,AUTH_FAILURE,192.168.1.200,SERVER-6,root,7,0,,0,day,low,1
2024-01-13 14:53:00,AUTH_SUCCESS,192.168.1.109,SERVER-3,bob,0,1,,0,day,low,1
2024-01-23 06:57:00,PRIV_ESC,192.168.1.225,SERVER-3,root,0,0,,1,day,critical,1
2024-01-01 18:25:00,MALWARE_EXEC,192.168.1.151,SERVER-1,alice,0,0,unknown.exe,0,day,high,1
2024-01-28 03:04:00,AUTH_SUCCESS,192.168.1.13,SERVER-4,bob,0,1,,0,night,high,0
2024-01-23 03:39:00,PORT_SCAN,192.168.1.158,SERVER-4,alice,0,0,,0,night,medium,0
2024-01-23 13:42:00,AUTH_SUCCESS,192.168.1.75,SERVER-10,root,0,1,,0,day,high,0
2024-01-23 16:17:00,AUTH_FAILURE,192.168.1.117,SERVER-9,john,10,0,,0,day,high,1
2024-01-19 09:48:00,PRIV_ESC,192.168.1.45,SERVER-1,root,0,0,,1,day,critical,1
2024-02-01 13:00:00,PORT_SCAN,192.168.1.65,SERVER-8,root,0,0,,0,day,critical,0
2024-01-20 00:50:00,AUTH_SUCCESS,192.168.1.149,SERVER-5,alice,0,1,,0,night,low,0
2024-01-03 16:05:00,AUTH_FAILURE,192.168.1.109,SERVER-3,alice,1,0,,0,day,medium,0
2024-01-16 08:19:00,AUTH_FAILURE,192.168.1.104,SERVER-2,john,7,0,,0,day,high,1
2024-02-02 19:17:00,PRIV_ESC,192.168.1.207,SERVER-10,root,0,0,,1,day,high,1
2024-01-01 14:16:00,PRIV_ESC,192.168.1.14,SERVER-4,root,0,0,,1,day,critical,1
2024-02-03 11:09:00,AUTH_SUCCESS,192.168.1.232,SERVER-2,john,0,1,,0,day,medium,0
2024-02-04 09:18:00,AUTH_FAILURE,192.168.1.63,SERVER-9,bob,4,0,,0,day,medium,0
2024-01-11 22:54:00,PRIV_ESC,192.168.1.60,SERVER-2,bob,0,0,,1,night,low,1
2024-01-03 11:36:00,PORT_SCAN,192.168.1.164,SERVER-8,bob,0,0,,0,day,medium,0
2024-01-01 03:06:00,AUTH_FAILURE,192.168.1.159,SERVER-9,root,7,0,,0,night,medium,1
2024-01-20 19:30:00,AUTH_SUCCESS,192.168.1.246,SERVER-8,john,0,1,,0,day,low,0
2024-01-02 15:07:00,AUTH_FAILURE,192.168.1.166,SERVER-9,bob,8,0,,0,day,critical,1
2024-01-31 14:27:00,PORT_SCAN,192.168.1.19,SERVER-3,root,0,0,,0,day,medium,0
2024-02-04 13:06:00,MALWARE_EXEC,192.168.1.134,SERVER-9,john,0,0,unknown.exe,0,day,critical,1
2024-01-22 02:21:00,PORT_SCAN,192.168.1.27,SERVER-1,bob,0,0,,0,night,critical,0
2024-01-30 06:29:00,AUTH_FAILURE,192.168.1.50,SERVER-2,john,7,0,,0,day,medium,1
2024-02-04 01:32:00,PORT_SCAN,192.168.1.147,SERVER-2,john,0,0,,0,night,low,0
2024-01-11 12:08:00,MALWARE_EXEC,192.168.1.223,SERVER-8,root,0,0,unknown.exe,0,day,medium,1
2024-02-01 23:23:00,AUTH_SUCCESS,192.168.1.34,SERVER-3,john,0,1,,0,night,high,1
2024-01-07 04:00:00,AUTH_SUCCESS,192.168.1.22,SERVER-2,john,0,1,,0,night,low,0
2024-01-13 22:45:00,MALWARE_EXEC,192.168.1.184,SERVER-2,root,0,0,unknown.exe,0,night,high,1
2024-02-03 22:13:00,AUTH_SUCCESS,192.168.1.213,SERVER-4,alice,0,1,,0,night,low,0
2024-01-23 22:07:00,PRIV_ESC,192.168.1.135,SERVER-7,john,0,0,,1,night,high,1
2024-01-14 23:15:00,AUTH_FAILURE,192.168.1.55,SERVER-9,alice,0,0,,0,night,medium,0
2024-01-16 11:03:00,MALWARE_EXEC,192.168.1.65,SERVER-2,john,0,0,unknown.exe,0,day,low,1
2024-01-29 09:00:00,MALWARE_EXEC,192.168.1.211,SERVER-2,john,0,0,unknown.exe,0,day,critical,1
2024-01-18 07:41:00,MALWARE_EXEC,192.168.1.70,SERVER-7,alice,0,0,unknown.exe,0,day,medium,1
2024-01-19 01:48:00,PORT_SCAN,192.168.1.2,SERVER-8,john,0,0,,0,night,medium,0
2024-01-01 06:20:00,MALWARE_EXEC,192.168.1.146,SERVER-8,john,0,0,unknown.exe,0,day,low,1
2024-01-19 10:05:00,PRIV_ESC,192.168.1.13,SERVER-3,bob,0,0,,1,day,high,1
2024-01-21 15:32:00,AUTH_SUCCESS,192.168.1.170,SERVER-1,root,0,1,,0,day,low,0
2024-01-22 04:42:00,PORT_SCAN,192.168.1.17,SERVER-5,bob,0,0,,0,night,medium,0
2024-02-01 14:52:00,AUTH_FAILURE,192.168.1.190,SERVER-9,bob,3,0,,0,day,medium,0
2024-01-18 13:08:00,PORT_SCAN,192.168.1.237,SERVER-4,alice,0,0,,0,day,high,0
2024-01-19 21:48:00,MALWARE_EXEC,192.168.1.52,SERVER-10,john,0,0,unknown.exe,0,night,medium,1
2024-01-24 07:59:00,PORT_SCAN,192.168.1.4,SERVER-2,bob,0,0,,0,day,medium,0
2024-01-07 17:26:00,AUTH_SUCCESS,192.168.1.110,SERVER-5,root,0,1,,0,day,medium,0
2024-01-29 15:15:00,MALWARE_EXEC,192.168.1.214,SERVER-1,john,0,0,unknown.exe,0,day,medium,1
2024-01-19 04:33:00,PORT_SCAN,192.168.1.52,SERVER-2,bob,0,0,,0,night,high,0
2024-02-02 06:48:00,AUTH_FAILURE,192.168.1.212,SERVER-9,john,3,0,,0,day,high,0
2024-02-02 06:06:00,PRIV_ESC,192.168.1.151,SERVER-1,bob,0,0,,1,day,medium,1
2024-01-30 00:23:00,AUTH_FAILURE,192.168.1.131,SERVER-9,alice,0,0,,0,night,critical,0
2024-01-24 04:55:00,AUTH_SUCCESS,192.168.1.103,SERVER-5,root,0,1,,0,night,high,0
2024-01-22 14:40:00,AUTH_SUCCESS,192.168.1.110,SERVER-1,bob,0,1,,0,day,low,0
2024-01-01 19:45:00,PORT_SCAN,192.168.1.194,SERVER-2,root,0,0,,0,day,critical,0
2024-01-19 16:36:00,PRIV_ESC,192.168.1.118,SERVER-9,bob,0,0,,1,day,critical,1
2024-01-19 20:28:00,PORT_SCAN,192.168.1.85,SERVER-6,alice,0,0,,0,day,medium,1
2024-01-31 20:48:00,PRIV_ESC,192.168.1.23,SERVER-5,alice,0,0,,1,day,low,1
2024-02-01 00:06:00,PORT_SCAN,192.168.1.214,SERVER-6,bob,0,0,,0,night,low,0
2024-02-04 03:17:00,MALWARE_EXEC,192.168.1.92,SERVER-1,bob,0,0,unknown.exe,0,night,critical,1
2024-01-10 07:11:00,AUTH_FAILURE,192.168.1.171,SERVER-9,root,4,0,,0,day,medium,0
2024-01-30 17:26:00,AUTH_SUCCESS,192.168.1.82,SERVER-4,john,0,1,,0,day,medium,0
2024-01-22 03:42:00,AUTH_FAILURE,192.168.1.135,SERVER-9,bob,1,0,,0,night,critical,0
2024-01-21 07:17:00,MALWARE_EXEC,192.168.1.52,SERVER-9,root,0,0,unknown.exe,0,day,high,1
2024-01-11 09:30:00,AUTH_FAILURE,192.168.1.139,SERVER-8,root,10,0,,0,day,high,1
2024-01-22 08:04:00,PRIV_ESC,192.168.1.121,SERVER-3,alice,0,0,,1,day,medium,1
2024-01-15 02:48:00,MALWARE_EXEC,192.168.1.196,SERVER-3,root,0,0,unknown.exe,0,night,critical,1
2024-01-03 05:36:00,AUTH_FAILURE,192.168.1.229,SERVER-3,john,1,0,,0,night,medium,0
2024-01-23 05:59:00,PORT_SCAN,192.168.1.84,SERVER-8,john,0,0,,0,night,low,0
2024-01-01 20:48:00,PORT_SCAN,192.168.1.188,SERVER-10,alice,0,0,,0,day,medium,0
2024-01-24 10:22:00,PRIV_ESC,192.168.1.161,SERVER-8,john,0,0,,1,day,medium,1
2024-01-21 08:34:00,MALWARE_EXEC,192.168.1.183,SERVER-3,bob,0,0,unknown.exe,0,day,medium,1
2024-01-25 06:55:00,PORT_SCAN,192.168.1.189,SERVER-8,bob,0,0,,0,day,high,0
2024-01-04 20:16:00,PORT_SCAN,192.168.1.89,SERVER-1,root,0,0,,0,day,high,0
2024-01-01 12:33:00,AUTH_FAILURE,192.168.1.125,SERVER-4,root,1,0,,0,day,high,0
2024-01-23 18:34:00,MALWARE_EXEC,192.168.1.20,SERVER-6,john,0,0,unknown.exe,0,day,critical,1
2024-01-27 10:54:00,PRIV_ESC,192.168.1.4,SERVER-4,root,0,0,,1,day,medium,1
2024-01-18 08:02:00,AUTH_FAILURE,192.168.1.40,SERVER-6,bob,8,0,,0,day,medium,1
2024-01-15 01:04:00,AUTH_FAILURE,192.168.1.171,SERVER-3,bob,6,0,,0,night,medium,1
2024-01-19 02:06:00,MALWARE_EXEC,192.168.1.105,SERVER-2,root,0,0,unknown.exe,0,night,high,1
2024-02-04 16:42:00,MALWARE_EXEC,192.168.1.75,SERVER-2,bob,0,0,unknown.exe,0,day,critical,1
2024-01-15 18:00:00,PORT_SCAN,192.168.1.70,SERVER-4,root,0,0,,0,day,low,1
2024-01-22 18:52:00,AUTH_FAILURE,192.168.1.35,SERVER-5,alice,1,0,,0,day,medium,0
2024-01-02 11:55:00,PRIV_ESC,192.168.1.66,SERVER-3,alice,0,0,,1,day,low,1
2024-01-28 14:03:00,PRIV_ESC,192.168.1.55,SERVER-8,john,0,0,,1,day,high,1
2024-01-15 21:39:00,MALWARE_EXEC,192.168.1.122,SERVER-8,john,0,0,unknown.exe,0,night,high,1
2024-01-12 17:57:00,MALWARE_EXEC,192.168.1.238,SERVER-1,john,0,0,unknown.exe,0,day,critical,1
2024-01-23 00:30:00,PORT_SCAN,192.168.1.90,SERVER-7,john,0,0,,0,night,medium,1
2024-01-24 15:41:00,PRIV_ESC,192.168.1.164,SERVER-4,bob,0,0,,1,day,critical,1
2024-01-15 14:09:00,AUTH_FAILURE,192.168.1.185,SERVER-3,john,2,0,,0,day,critical,0
2024-02-01 10:28:00,PRIV_ESC,192.168.1.129,SERVER-10,bob,0,0,,1,day,critical,1
2024-01-16 15:29:00,PORT_SCAN,192.168.1.102,SERVER-2,root,0,0,,0,day,critical,0
2024-01-29 02:51:00,AUTH_FAILURE,192.168.1.229,SERVER-1,alice,1,0,,0,night,low,0
2024-01-30 03:34:00,MALWARE_EXEC,192.168.1.89,SERVER-6,bob,0,0,unknown.exe,0,night,high,1
2024-01-08 20:40:00,MALWARE_EXEC,192.168.1.250,SERVER-6,alice,0,0,unknown.exe,0,day,medium,1
2024-01-06 05:51:00,PORT_SCAN,192.168.1.129,SERVER-4,alice,0,0,,0,night,critical,1
2024-01-05 02:43:00,AUTH_FAILURE,192.168.1.104,SERVER-8,bob,4,0,,0,night,low,0
2024-01-17 20:26:00,AUTH_SUCCESS,192.168.1.173,SERVER-7,alice,0,1,,0,day,high,0
2024-02-04 11:55:00,AUTH_FAILURE,192.168.1.137,SERVER-4,john,9,0,,0,day,medium,1
2024-02-03 22:40:00,PORT_SCAN,192.168.1.59,SERVER-8,bob,0,0,,0,night,critical,0
2024-01-25 22:28:00,AUTH_FAILURE,192.168.1.48,SERVER-9,bob,6,0,,0,night,critical,1
2024-02-02 05:00:00,PRIV_ESC,192.168.1.9,SERVER-8,alice,0,0,,1,night,low,1
2024-01-13 15:44:00,AUTH_SUCCESS,192.168.1.100,SERVER-7,alice,0,1,,0,day,low,0
2024-01-20 04:01:00,AUTH_SUCCESS,192.168.1.48,SERVER-1,bob,0,1,,0,night,low,1
2024-01-08 03:18:00,PORT_SCAN,192.168.1.104,SERVER-2,alice,0,0,,0,night,medium,1
2024-01-04 04:28:00,AUTH_SUCCESS,192.168.1.104,SERVER-10,root,0,1,,0,night,medium,0
2024-01-26 19:53:00,PRIV_ESC,192.168.1.29,SERVER-5,bob,0,0,,1,day,low,1
2024-01-05 22:41:00,MALWARE_EXEC,192.168.1.209,SERVER-1,john,0,0,unknown.exe,0,night,high,1
2024-01-19 10:26:00,PORT_SCAN,192.168.1.84,SERVER-4,alice,0,0,,0,day,high,0
2024-01-26 08:56:00,AUTH_FAILURE,192.168.1.163,SERVER-6,bob,7,0,,0,day,high,1
2024-01-12 21:04:00,MALWARE_EXEC,192.168.1.176,SERVER-1,john,0,0,unknown.exe,0,night,medium,1
2024-01-05 18:44:00,AUTH_FAILURE,192.168.1.247,SERVER-6,root,6,0,,0,day,low,1
2024-01-25 21:34:00,AUTH_FAILURE,192.168.1.161,SERVER-8,root,7,0,,0,night,critical,1
2024-01-13 04:49:00,PRIV_ESC,192.168.1.22,SERVER-2,bob,0,0,,1,night,medium,1
2024-01-23 02:58:00,MALWARE_EXEC,192.168.1.244,SERVER-7,bob,0,0,unknown.exe,0,night,medium,1
2024-01-16 17:23:00,AUTH_FAILURE,192.168.1.109,SERVER-6,john,6,0,,0,day,high,1
2024-01-09 20:13:00,PRIV_ESC,192.168.1.215,SERVER-6,alice,0,0,,1,day,critical,1
2024-01-01 22:30:00,PRIV_ESC,192.168.1.48,SERVER-1,alice,0,0,,1,night,medium,1
2024-01-29 04:00:00,AUTH_SUCCESS,192.168.1.124,SERVER-2,alice,0,1,,0,night,medium,0
2024-02-02 10:11:00,PORT_SCAN,192.168.1.36,SERVER-10,alice,0,0,,0,day,high,0
2024-02-02 13:27:00,AUTH_FAILURE,192.168.1.153,SERVER-8,john,9,0,,0,day,critical,1
2024-01-23 20:22:00,AUTH_SUCCESS,192.168.1.37,SERVER-4,john,0,1,,0,day,low,0
2024-01-07 18:08:00,AUTH_SUCCESS,192.168.1.11,SERVER-9,john,0,1,,0,day,low,1
2024-01-17 13:17:00,AUTH_FAILURE,192.168.1.104,SERVER-10,bob,6,0,,0,day,high,1
2024-01-12 23:24:00,PORT_SCAN,192.168.1.49,SERVER-5,alice,0,0,,0,night,critical,0
2024-01-02 10:07:00,PRIV_ESC,192.168.1.70,SERVER-8,root,0,0,,1,day,medium,1
2024-01-13 20:01:00,PORT_SCAN,192.168.1.192,SERVER-7,john,0,0,,0,day,critical,0
2024-01-25 12:10:00,MALWARE_EXEC,192.168.1.26,SERVER-2,root,0,0,unknown.exe,0,day,critical,1
2024-01-24 08:15:00,MALWARE_EXEC,192.168.1.77,SERVER-2,bob,0,0,unknown.exe,0,day,critical,1
2024-01-16 17:34:00,AUTH_SUCCESS,192.168.1.88,SERVER-2,root,0,1,,0,day,medium,0
2024-01-17 05:36:00,PRIV_ESC,192.168.1.235,SERVER-2,john,0,0,,1,night,critical,1
2024-01-07 16:06:00,PORT_SCAN,192.168.1.151,SERVER-2,john,0,0,,0,day,high,1
2024-01-11 18:29:00,AUTH_SUCCESS,192.168.1.62,SERVER-5,alice,0,1,,0,day,high,0
2024-01-02 06:37:00,AUTH_FAILURE,192.168.1.46,SERVER-3,alice,1,0,,0,day,critical,0
